time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-08-08T00:23:24.320Z,35.3536667,-117.9026667,6.7,1.33,ml,19,63,0.09781,0.21,ci,ci38941336,2019-08-08T00:27:11.795Z,"24km W of Johannesburg, CA",earthquake,0.32,1.1,0.17,23,automatic,ci,ci
2019-08-08T00:20:59.360Z,35.9798333,-117.3355,2.33,1.22,ml,14,86,0.09829,0.19,ci,ci38941328,2019-08-08T00:24:35.777Z,"24km N of Trona, CA",earthquake,0.5,0.95,0.177,8,automatic,ci,ci
2019-08-08T00:16:09.126Z,68.4931,-148.2051,0,1.1,ml,,,,0.92,ak,ak019a3ubsud,2019-08-08T00:21:06.538Z,"117km WNW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-08T00:13:33.710Z,35.93,-117.6963333,3.02,1.49,ml,18,57,0.04135,0.15,ci,ci38941320,2019-08-08T00:17:16.726Z,"19km E of Little Lake, CA",earthquake,0.26,0.81,0.224,18,automatic,ci,ci
2019-08-08T00:11:24.800Z,35.7603333,-117.574,3.22,1.23,ml,20,113,0.0585,0.18,ci,ci38941312,2019-08-08T00:15:01.714Z,"15km W of Searles Valley, CA",earthquake,0.29,0.47,0.109,14,automatic,ci,ci
2019-08-08T00:09:38.130Z,35.7371667,-117.5365,1.77,1.42,ml,22,139,0.09278,0.2,ci,ci38941304,2019-08-08T00:13:26.707Z,"12km WSW of Searles Valley, CA",earthquake,0.34,0.56,0.089,22,automatic,ci,ci
2019-08-08T00:06:36.248Z,64.9302,-147.2938,10,1.2,ml,,,,0.59,ak,ak019a3u9pqg,2019-08-08T00:09:43.856Z,"18km NE of Badger, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-08T00:01:33.970Z,35.943,-117.726,1.77,0.74,ml,12,80,0.06156,0.1,ci,ci38941272,2019-08-08T00:05:07.653Z,"16km E of Little Lake, CA",earthquake,0.21,0.35,0.2,8,automatic,ci,ci
2019-08-08T00:01:09.940Z,38.7883333,-122.7741667,4.05,0.33,md,15,100,0.01179,0.04,nc,nc73244421,2019-08-13T23:25:24.511Z,"2km NW of The Geysers, CA",earthquake,0.29,0.5,0.008,2,reviewed,nc,nc
2019-08-07T23:49:00.190Z,19.2066,-65.1368,30,2.63,md,13,331,1.2806,0.27,pr,pr2019219007,2019-08-08T05:53:15.873Z,"98km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.79,19.12,0.29,11,reviewed,pr,pr
2019-08-07T23:46:33.670Z,53.8665,-166.7701667,6.99,-0.39,ml,5,139,0.05856,0.06,av,av70842504,2019-08-09T00:06:46.340Z,"15km W of Unalaska, Alaska",earthquake,0.35,0.98,0.215,5,reviewed,av,av
2019-08-07T23:45:55.390Z,35.8596667,-117.6778333,13.32,0.96,ml,15,84,0.07862,0.28,ci,ci38941232,2019-08-07T23:49:41.955Z,"22km ESE of Little Lake, CA",earthquake,0.65,1.35,0.21,13,automatic,ci,ci
2019-08-07T23:38:24.539Z,35.83116667,-98.09333333,7,3.46,ml,98,33,0,0.16,ok,ok2019pkcl,2019-08-08T23:39:52.890Z,"15km WSW of Kingfisher, Oklahoma",earthquake,,0.6,0.25,36,reviewed,ok,ok
2019-08-07T23:33:05.840Z,18.8108,-65.5818,23,2.37,md,10,311,0.7096,0.26,pr,pr2019219006,2019-08-08T05:52:43.768Z,"50km NNE of Luquillo, Puerto Rico",earthquake,1.29,16.68,0.4,10,reviewed,pr,pr
2019-08-07T23:32:46.120Z,35.7201667,-117.5395,5.48,0.88,ml,17,133,0.1008,0.25,ci,ci38941200,2019-08-07T23:36:23.478Z,"13km WSW of Searles Valley, CA",earthquake,0.56,2.53,0.11,11,automatic,ci,ci
2019-08-07T23:27:15.390Z,35.8806667,-117.7273333,3.66,1.27,ml,20,60,0.07815,0.2,ci,ci38941176,2019-08-07T23:30:56.446Z,"17km ESE of Little Lake, CA",earthquake,0.32,0.87,0.209,16,automatic,ci,ci
2019-08-07T23:25:13.580Z,38.7806667,-122.892,4.62,0.63,md,30,141,,0.05,nc,nc73244396,2019-08-09T18:00:03.493Z,"11km ESE of Cloverdale, CA",earthquake,0.38,0.52,0.097,5,reviewed,nc,nc
2019-08-07T23:18:28.330Z,35.8758333,-117.7091667,7.95,0.86,ml,17,68,0.08097,0.23,ci,ci38941160,2019-08-07T23:22:15.081Z,"19km ESE of Little Lake, CA",earthquake,0.39,1.33,0.152,14,automatic,ci,ci
2019-08-07T23:18:02.490Z,33.9375,-117.1691667,14.91,0.93,ml,14,89,0.0103,0.28,ci,ci38941152,2019-08-08T15:29:35.464Z,"6km ENE of Moreno Valley, CA",earthquake,0.69,1.13,0.188,3,reviewed,ci,ci
2019-08-07T23:17:42.960Z,38.8371658,-122.8563309,0.31,1.01,md,16,113,,0.04,nc,nc73244391,2019-08-07T23:32:03.356Z,"11km NW of The Geysers, CA",earthquake,0.22,0.52,0.11,4,automatic,nc,nc
2019-08-07T23:12:38.590Z,35.7123333,-117.5146667,2.42,0.84,ml,16,119,0.08778,0.18,ci,ci38941120,2019-08-07T23:16:23.877Z,"12km WSW of Searles Valley, CA",earthquake,0.36,0.48,0.135,11,automatic,ci,ci
2019-08-07T23:12:05.620Z,39.4046667,-110.298,-1.79,1.32,md,5,201,0.02859,0.07,uu,uu60334592,2019-08-08T18:11:22.090Z,"18km SSE of East Carbon City, Utah",earthquake,0.98,1,0.333,4,reviewed,uu,uu
2019-08-07T23:10:40.588Z,62.7774,-148.8314,33.5,2.5,ml,,,,0.56,ak,ak019a2kg7ct,2019-08-08T02:42:49.040Z,"68km S of Cantwell, Alaska",earthquake,,205.5,,,automatic,ak,ak
2019-08-07T23:08:32.190Z,35.7755,-117.5681667,6.9,0.79,ml,16,137,0.04671,0.28,ci,ci38941104,2019-08-07T23:12:18.332Z,"15km W of Searles Valley, CA",earthquake,0.69,1.06,0.16,8,automatic,ci,ci
2019-08-07T23:05:59.696Z,66.1979,-157.1411,0,0.9,ml,,,,1.11,ak,ak019a2kf68x,2019-08-07T23:08:41.260Z,"79km S of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-08-07T22:59:09.670Z,35.7955,-117.6268333,9.55,1.53,ml,26,63,0.03124,0.19,ci,ci38940952,2019-08-07T23:10:05.160Z,"20km NNE of Ridgecrest, CA",earthquake,0.26,0.63,0.198,24,automatic,ci,ci
2019-08-07T22:51:19.100Z,36.1315,-117.8475,4,1.86,ml,23,101,0.01512,0.19,ci,ci38940936,2019-08-07T23:02:28.630Z,"13km NE of Coso Junction, CA",earthquake,0.44,0.53,0.248,25,automatic,ci,ci
2019-08-07T22:46:45.960Z,19.368,-155.0831604,4.03,1.75,ml,34,185,0.0236,0.27,hv,hv71077572,2019-08-07T22:52:26.130Z,"15km S of Fern Acres, Hawaii",earthquake,0.77,0.64,0.4,4,automatic,hv,hv
2019-08-07T22:40:11.670Z,42.0035,-112.5713333,6.02,1.35,md,10,160,0.1491,0.16,uu,uu60334582,2019-08-07T23:01:35.880Z,"33km SW of Malad City, Idaho",earthquake,0.58,1.36,0.139,7,reviewed,uu,uu
2019-08-07T22:39:44.610Z,33.5061667,-116.7936667,2.3,0.51,ml,16,73,0.008334,0.19,ci,ci38940904,2019-08-07T22:43:29.125Z,"10km NE of Aguanga, CA",earthquake,0.35,0.5,0.079,15,automatic,ci,ci
2019-08-07T22:36:12.680Z,36.1336667,-117.8555,4.36,1.04,ml,13,152,0.01606,0.17,ci,ci38940896,2019-08-07T22:39:50.733Z,"13km NE of Coso Junction, CA",earthquake,0.57,0.44,0.198,12,automatic,ci,ci
2019-08-07T22:33:17.460Z,33.8566667,-117.5106667,0.56,1.48,ml,22,61,0.04604,0.26,ci,ci38940880,2019-08-07T22:37:22.081Z,"3km SSE of Home Gardens, CA",quarry blast,0.47,31.61,0.138,30,automatic,ci,ci
2019-08-07T22:32:22.950Z,19.4771667,-155.4595,4.35,1.73,ml,28,74,0.05246,0.13,hv,hv71077552,2019-08-08T00:02:39.960Z,"23km WNW of Volcano, Hawaii",earthquake,0.32,0.99,0.097,8,reviewed,hv,hv
2019-08-07T22:32:22.930Z,19.4801667,-155.4626667,4.97,1.74,ml,40,62,0.04974,0.13,hv,hv71077547,2019-08-07T22:55:01.650Z,"24km WNW of Volcano, Hawaii",earthquake,0.26,0.8,0.082,8,reviewed,hv,hv
2019-08-07T22:30:11.170Z,19.198,-65.1061,32,2.86,md,11,331,1.2909,0.26,pr,pr2019219005,2019-08-08T02:38:18.040Z,"100km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.05,16.84,0.42,10,reviewed,pr,pr
2019-08-07T22:29:04.170Z,35.3518333,-117.8886667,0.92,1.78,ml,27,74,0.09123,0.19,ci,ci38940872,2019-08-07T22:40:18.640Z,"23km W of Johannesburg, CA",earthquake,0.26,0.75,0.213,27,automatic,ci,ci
2019-08-07T22:28:01.930Z,38.8031654,-122.7663345,2.66,0.67,md,9,158,0.01508,0.04,nc,nc73244361,2019-08-07T22:48:02.982Z,"3km NNW of The Geysers, CA",earthquake,0.68,0.78,0.19,3,automatic,nc,nc
2019-08-07T22:26:04.910Z,35.6838333,-117.5521667,6.68,1.4,ml,25,109,0.06318,0.14,ci,ci38940856,2019-08-07T22:29:43.043Z,"13km ENE of Ridgecrest, CA",earthquake,0.26,0.53,0.218,17,automatic,ci,ci
2019-08-07T22:25:02.240Z,35.8858333,-117.7043333,9.72,0.93,ml,11,92,0.07586,0.21,ci,ci38940848,2019-08-07T22:28:41.552Z,"19km ESE of Little Lake, CA",earthquake,0.59,2.17,0.275,8,automatic,ci,ci
2019-08-07T22:21:37.380Z,33.4948333,-116.7896667,3.95,0.43,ml,16,83,0.01964,0.12,ci,ci38940840,2019-08-08T14:54:36.070Z,"9km NE of Aguanga, CA",earthquake,0.27,0.56,0.071,8,reviewed,ci,ci
2019-08-07T22:16:39.130Z,35.713,-117.5696667,6.84,2.52,ml,36,59,0.09076,0.17,ci,ci38940832,2019-08-08T17:30:48.050Z,"14km NE of Ridgecrest, CA",earthquake,0.23,0.66,0.149,25,automatic,ci,ci
2019-08-07T22:14:14.680Z,36.0258333,-117.6855,1.84,0.66,ml,9,134,0.06466,0.11,ci,ci38940824,2019-08-07T22:18:04.758Z,"22km ENE of Little Lake, CA",earthquake,0.37,0.33,0.18,7,automatic,ci,ci
2019-08-07T22:04:37.240Z,35.7375,-117.5616667,8.03,1.67,ml,28,65,0.08334,0.16,ci,ci38940808,2019-08-07T22:16:03.720Z,"15km WSW of Searles Valley, CA",earthquake,0.26,0.73,0.195,26,automatic,ci,ci
2019-08-07T22:02:37.040Z,38.7908325,-122.8068314,3.03,0.35,md,12,100,,0.05,nc,nc73244351,2019-08-08T00:16:03.405Z,"5km WNW of The Geysers, CA",earthquake,0.38,1.14,0.2,3,automatic,nc,nc
2019-08-07T21:52:47.330Z,35.3515,-117.7798333,4.11,1.64,ml,39,30,0.09975,0.18,ci,ci38940800,2019-08-08T16:33:59.929Z,"13km W of Johannesburg, CA",earthquake,0.2,0.7,0.193,30,reviewed,ci,ci
2019-08-07T21:52:37.110Z,35.6246667,-117.4536667,6.78,0.78,ml,16,73,0.03871,0.17,ci,ci37422893,2019-08-08T16:38:12.556Z,"16km SSW of Searles Valley, CA",earthquake,0.38,0.49,0.124,6,reviewed,ci,ci
2019-08-07T21:50:50.210Z,35.7826667,-117.6196667,4.79,1.59,ml,28,52,0.0376,0.19,ci,ci38940792,2019-08-07T22:01:58.170Z,"19km NNE of Ridgecrest, CA",earthquake,0.26,0.5,0.136,25,automatic,ci,ci
2019-08-07T21:41:42.800Z,44.7881667,-110.6251667,2.42,0.12,md,6,169,0.08222,0.09,uu,uu60334577,2019-08-07T22:32:16.740Z,"39km NNE of Old Faithful Geyser, Wyoming",earthquake,0.55,8.07,0.302,3,reviewed,uu,uu
2019-08-07T21:29:04.100Z,19.5115,-155.6601667,3.73,2.17,ml,38,69,0.03321,0.13,hv,hv71077467,2019-08-07T21:50:44.940Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.61,0.134,5,reviewed,hv,hv
2019-08-07T21:28:59.930Z,35.7508333,-117.5456667,7.34,1.5,ml,22,119,0.07728,0.18,ci,ci38940704,2019-08-07T21:32:59.676Z,"13km W of Searles Valley, CA",earthquake,0.34,1.06,0.162,22,automatic,ci,ci
2019-08-07T21:28:02.548Z,24.475,121.9473,10,5.9,mww,,22,0.439,1.47,us,us6000522g,2019-08-13T11:25:36.540Z,"16km SE of Su'ao, Taiwan",earthquake,5,1.8,0.073,18,reviewed,us,us
2019-08-07T21:21:55.720Z,35.8085,-117.6263333,5.09,2.28,ml,32,53,0.02452,0.17,ci,ci38940672,2019-08-07T21:32:49.410Z,"21km WNW of Searles Valley, CA",earthquake,0.22,0.49,0.137,25,automatic,ci,ci
2019-08-07T21:20:00.267Z,69.3871,-141.8348,8.3,1.8,ml,,,,0.92,ak,ak019a2jbe6y,2019-08-07T21:23:40.734Z,"108km SE of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-08-07T21:18:01.130Z,35.3583333,-117.9113333,1.95,1.14,ml,14,55,0.1054,0.28,ci,ci38940664,2019-08-07T21:21:41.551Z,"25km W of Johannesburg, CA",earthquake,0.52,1.18,0.159,18,automatic,ci,ci
2019-08-07T21:15:26.380Z,33.848,-117.4941667,2.2,1.8,ml,45,51,0.05103,0.24,ci,ci38940656,2019-08-07T21:19:26.540Z,"4km SE of Home Gardens, CA",quarry blast,0.33,0.59,0.101,31,automatic,ci,ci
2019-08-07T21:15:01.510Z,19.4074993,-155.2825012,0.11,1.91,md,20,61,0.01022,0.1,hv,hv71077447,2019-08-07T21:18:06.160Z,"5km WSW of Volcano, Hawaii",earthquake,0.14,0.22,0.26,18,automatic,hv,hv
2019-08-07T21:12:28.900Z,33.5108333,-116.7858333,5.94,0.34,ml,12,73,0.06786,0.13,ci,ci38940648,2019-08-07T21:16:09.522Z,"10km NE of Aguanga, CA",earthquake,0.33,1.06,0.078,5,automatic,ci,ci
2019-08-07T21:06:10.800Z,35.8838333,-117.6793333,3.17,0.72,ml,11,85,0.08155,0.14,ci,ci38940640,2019-08-07T21:09:51.476Z,"21km ESE of Little Lake, CA",earthquake,0.35,1.87,0.152,8,automatic,ci,ci
2019-08-07T21:02:49.110Z,33.96,-117.2415,0.7,0.78,ml,19,121,0.1026,0.32,ci,ci38940632,2019-08-07T21:06:43.375Z,"4km NNW of Moreno Valley, CA",earthquake,0.73,31.61,0.14,19,automatic,ci,ci
2019-08-07T20:52:30.340Z,35.8605,-117.6978333,9.43,0.87,ml,14,72,0.0752,0.16,ci,ci38940608,2019-08-07T20:56:06.769Z,"21km ESE of Little Lake, CA",earthquake,0.33,0.77,0.222,10,automatic,ci,ci
2019-08-07T20:46:21.747Z,36.0712,-114.6368,8.5,2.2,ml,12,140.68,0.201,0.2002,nn,nn00699117,2019-08-08T08:57:07.050Z,"20km ENE of Boulder City, Nevada",earthquake,,2.8,0,1,reviewed,nn,nn
2019-08-07T20:38:22.060Z,35.5706667,-117.3418333,2.23,2.14,ml,30,54,0.04848,0.21,ci,ci38940568,2019-08-07T20:49:27.510Z,"22km S of Trona, CA",earthquake,0.28,0.39,0.113,25,automatic,ci,ci
2019-08-07T20:35:58.930Z,35.7156667,-117.5748333,8.82,0.69,ml,10,107,0.09354,0.13,ci,ci38940560,2019-08-07T20:39:41.638Z,"14km NE of Ridgecrest, CA",earthquake,0.41,0.97,0.137,7,automatic,ci,ci
2019-08-07T20:28:40.520Z,46.8648333333333,-121.930333333333,11.2,1.37,ml,20,69,,0.08,uw,uw61542087,2019-08-07T22:11:29.040Z,"25km E of Eatonville, Washington",earthquake,0.31,0.35,0.271574699056693,8,reviewed,uw,uw
2019-08-07T20:28:33.040Z,35.8373333,-117.6495,8.16,1.28,ml,14,87,0.04743,0.29,ci,ci38940552,2019-08-07T20:32:13.593Z,"24km WNW of Searles Valley, CA",earthquake,0.62,1.29,0.161,13,automatic,ci,ci
2019-08-07T20:26:12.359Z,69.3466,-144.7993,14.9,1.6,ml,,,,0.88,ak,ak019a2ir9tg,2019-08-07T20:29:50.771Z,"98km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-08-07T20:21:33.700Z,38.8256667,-122.8695,2.47,0.44,md,23,81,,0.05,nc,nc73244321,2019-08-09T17:39:04.504Z,"11km WNW of The Geysers, CA",earthquake,0.23,0.45,0.005,3,reviewed,nc,nc
2019-08-07T20:17:52.050Z,35.9006667,-117.6968333,2.37,1.08,ml,16,70,0.08477,0.19,ci,ci38940536,2019-08-07T20:21:33.522Z,"19km ESE of Little Lake, CA",earthquake,0.29,0.42,0.099,15,automatic,ci,ci
2019-08-07T20:12:15.608Z,61.6159,-149.7558,32.9,1.6,ml,,,,0.63,ak,ak019a2ioa1k,2019-08-07T20:16:07.908Z,"3km ESE of Houston, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-08-07T20:09:01.150Z,38.8641663,-122.8190002,2.07,1.16,md,24,119,,0.04,nc,nc73244316,2019-08-07T22:51:04.067Z,"10km WNW of Cobb, CA",earthquake,0.27,0.43,0.19,6,automatic,nc,nc
2019-08-07T20:05:26.300Z,35.6923333,-117.4646667,1.94,1.54,ml,24,89,0.04302,0.17,ci,ci38940520,2019-08-07T20:16:14.490Z,"10km SSW of Searles Valley, CA",earthquake,0.26,0.39,0.161,23,automatic,ci,ci
2019-08-07T19:53:26.272Z,5.9894,125.8728,87.99,4.5,mb,,111,1.112,0.74,us,us60005209,2019-08-07T22:13:17.040Z,"20km E of Mangili, Philippines",earthquake,9.9,8.4,0.057,90,reviewed,us,us
2019-08-07T19:46:36.460Z,35.6636667,-117.4898333,1.03,1.3,ml,20,52,0.05389,0.22,ci,ci38940488,2019-08-07T19:50:19.781Z,"14km SW of Searles Valley, CA",earthquake,0.32,0.57,0.165,16,automatic,ci,ci
2019-08-07T19:39:36.920Z,38.8075,-122.8331667,2.31,0.29,md,12,66,0.003403,0.05,nc,nc73244301,2019-08-09T23:47:03.201Z,"8km WNW of The Geysers, CA",earthquake,0.4,0.86,,1,reviewed,nc,nc
2019-08-07T19:38:46.800Z,37.6423333,-118.947,4.18,0.2,md,8,162,0.02714,0.03,nc,nc73244306,2019-08-07T20:55:04.430Z,"3km ENE of Mammoth Lakes, CA",earthquake,0.48,0.57,0.158,6,reviewed,nc,nc
2019-08-07T19:38:40.830Z,35.8943333,-117.6796667,0.93,1.09,ml,15,83,0.07556,0.2,ci,ci38940464,2019-08-07T19:42:16.286Z,"21km ESE of Little Lake, CA",earthquake,0.28,0.57,0.173,11,automatic,ci,ci
2019-08-07T19:37:21.620Z,35.9555,-117.3366667,1.27,1.5,ml,21,73,0.07761,0.15,ci,ci38940456,2019-08-07T19:41:18.297Z,"22km N of Trona, CA",earthquake,0.31,0.5,0.133,20,automatic,ci,ci
2019-08-07T19:37:17.490Z,38.8208351,-122.8136673,3.05,0.61,md,21,47,,0.04,nc,nc73244296,2019-08-07T19:58:02.798Z,"7km NW of The Geysers, CA",earthquake,0.27,0.48,0.19,4,automatic,nc,nc
2019-08-07T19:33:06.640Z,35.3845,-118.6405,3.33,1.47,ml,23,56,0.1581,0.19,ci,ci38940432,2019-08-08T14:55:35.074Z,"26km NE of Arvin, CA",earthquake,0.34,1.51,0.2,21,reviewed,ci,ci
2019-08-07T19:27:26.590Z,33.846,-117.494,-0.53,1.36,ml,50,52,0.04975,0.19,ci,ci38940424,2019-08-07T20:48:21.974Z,"4km SE of Home Gardens, CA",quarry blast,0.28,31.61,0.176,25,reviewed,ci,ci
2019-08-07T19:23:27.030Z,36.0676667,-117.8295,0.33,0.89,ml,12,115,0.05388,0.22,ci,ci38940408,2019-08-07T19:27:01.717Z,"11km ENE of Coso Junction, CA",earthquake,0.48,0.7,0.103,5,automatic,ci,ci
2019-08-07T19:22:35.470Z,38.7891667,-122.7461667,1.91,0.23,md,23,43,0.009461,0.06,nc,nc73244291,2019-08-09T17:12:03.191Z,"2km NE of The Geysers, CA",earthquake,0.23,0.43,0.122,3,reviewed,nc,nc
2019-08-07T19:22:33.300Z,35.6681667,-117.545,8.84,0.71,ml,15,85,0.05004,0.13,ci,ci38940400,2019-08-07T19:26:18.789Z,"13km ENE of Ridgecrest, CA",earthquake,0.29,0.6,0.075,7,automatic,ci,ci
2019-08-07T19:18:51.220Z,54.5676667,-164.2385,5.85,1.83,ml,11,183,0.1994,0.23,av,av62061696,2019-08-09T00:06:40.940Z,"61km WSW of False Pass, Alaska",earthquake,1.27,0.58,0.379,11,reviewed,av,av
2019-08-07T19:13:40.040Z,34.2915,-115.6761667,5,1.39,ml,15,71,0.1385,0.09,ci,ci38940352,2019-08-07T20:17:51.410Z,"30km SSW of Cadiz, CA",earthquake,0.24,0.81,0.153,16,reviewed,ci,ci
2019-08-07T19:13:13.110Z,38.8166656,-122.7958298,4,0.55,md,8,135,0.008695,0.02,nc,nc73244286,2019-08-07T19:27:04.232Z,"6km NW of The Geysers, CA",earthquake,0.89,1.95,,1,automatic,nc,nc
2019-08-07T19:13:04.670Z,35.9531667,-117.7306667,2.14,0.82,ml,13,82,0.06985,0.15,ci,ci38940344,2019-08-07T19:16:33.579Z,"16km E of Little Lake, CA",earthquake,0.38,0.5,0.171,10,automatic,ci,ci
2019-08-07T19:10:03.753Z,66.2651,-157.4127,0,1.2,ml,,,,1.07,ak,ak019a2i2e2v,2019-08-07T19:18:17.141Z,"75km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-07T19:09:02.190Z,38.841835,-122.8786697,2.23,0.97,md,21,94,,0.05,nc,nc73244281,2019-08-07T19:20:04.181Z,"13km ENE of Cloverdale, CA",earthquake,0.26,0.48,0.08,5,automatic,nc,nc
2019-08-07T19:08:49.600Z,35.7345,-117.5678333,6.94,1.21,ml,25,109,0.08458,0.18,ci,ci38940336,2019-08-07T19:12:26.555Z,"15km WSW of Searles Valley, CA",earthquake,0.27,0.68,0.1,14,automatic,ci,ci
2019-08-07T19:07:09.580Z,35.935,-117.6855,8.37,1.01,ml,11,104,0.06801,0.24,ci,ci38940328,2019-08-07T19:10:54.888Z,"20km E of Little Lake, CA",earthquake,0.64,1.54,0.159,13,automatic,ci,ci
2019-08-07T19:05:36.540Z,37.6328333,-118.9483333,1.25,0.24,md,9,111,0.01812,0.13,nc,nc73244271,2019-08-07T20:32:02.080Z,"3km E of Mammoth Lakes, CA",earthquake,0.43,31.61,0.2,9,reviewed,nc,nc
2019-08-07T19:04:00.510Z,35.896,-117.7366667,10.16,0.92,ml,12,80,0.08464,0.09,ci,ci38940320,2019-08-07T19:07:34.526Z,"16km ESE of Little Lake, CA",earthquake,0.22,0.61,0.197,11,automatic,ci,ci
2019-08-07T19:02:21.730Z,35.9485,-117.6836667,2.71,1.07,ml,14,97,0.06773,0.16,ci,ci38940304,2019-08-07T19:06:09.006Z,"20km E of Little Lake, CA",earthquake,0.35,0.6,0.162,11,automatic,ci,ci
2019-08-07T18:58:29.520Z,37.6398333,-118.948,4.32,0.37,md,6,120,0.02452,0.01,nc,nc71110714,2019-08-09T01:51:07.640Z,"3km E of Mammoth Lakes, CA",earthquake,0.82,0.73,0.042,5,reviewed,nc,nc
2019-08-07T18:57:57.760Z,36.2688333,-120.4238333,21.24,1.97,md,25,232,0.2435,0.06,nc,nc73244261,2019-08-09T02:07:02.746Z,"15km NNW of Coalinga, CA",earthquake,2.07,1.1,0.25,12,reviewed,nc,nc
2019-08-07T18:57:29.940Z,37.319,-122.0993333,-0.26,1.32,md,6,184,0.01578,0.03,nc,nc73244266,2019-08-08T02:20:35.358Z,"4km S of Loyola, CA",quarry blast,1.69,31.61,0.327,6,reviewed,nc,nc
2019-08-07T18:56:22.650Z,36.8486667,-112.4688333,21.33,1.53,md,7,150,0.2267,0.08,uu,uu60334517,2019-08-07T21:59:52.770Z,"11km SSE of Fredonia, Arizona",earthquake,0.61,0.81,0.261,2,reviewed,uu,uu
2019-08-07T18:53:32.090Z,35.6215,-117.4213333,9.87,1.11,ml,16,108,0.04357,0.2,ci,ci38940160,2019-08-07T18:57:02.508Z,"16km S of Searles Valley, CA",earthquake,0.5,0.6,0.217,12,automatic,ci,ci
2019-08-07T18:53:12.730Z,19.4616661,-155.6026611,-0.35,1.8,ml,12,93,0.009788,0.26,hv,hv71077207,2019-08-07T18:58:52.380Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.63,0.49,0.24,7,automatic,hv,hv
2019-08-07T18:52:05.158Z,65.4349,-153.3467,9.7,2.6,ml,,,,0.87,ak,ak019a2hpync,2019-08-07T18:56:52.476Z,"65km WNW of Tanana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-08-07T18:44:25.040Z,32.5803333,-115.6853333,9.82,1.38,ml,22,143,0.07703,0.21,ci,ci38940144,2019-08-08T16:43:08.580Z,"10km W of Progreso, B.C., MX",earthquake,0.5,0.56,0.197,14,reviewed,ci,ci
2019-08-07T18:42:59.410Z,35.8965,-117.4453333,0.15,1.91,ml,33,54,0.1273,0.17,ci,ci38940136,2019-08-07T20:35:46.120Z,"15km NNW of Searles Valley, CA",earthquake,0.21,0.4,0.119,42,reviewed,ci,ci
2019-08-07T18:38:32.790Z,35.8981667,-117.4448333,0.68,2.61,ml,41,45,0.1284,0.17,ci,ci38940128,2019-08-07T20:24:35.220Z,"15km NNW of Searles Valley, CA",earthquake,0.16,0.34,0.151,124,reviewed,ci,ci
2019-08-07T18:38:23.500Z,35.9693333,-117.663,2.5,0.81,ml,11,66,0.02371,0.04,ci,ci37422869,2019-08-07T20:29:57.578Z,"22km E of Little Lake, CA",earthquake,0.14,0.15,0.252,5,reviewed,ci,ci
2019-08-07T18:27:52.832Z,65.4476,-153.4383,0,1.7,ml,,,,0.98,ak,ak019a2hkpgn,2019-08-07T18:40:58.761Z,"70km WNW of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-08-07T18:26:54.854Z,61.1663,-140.0864,1.6,1.9,ml,,,,1.07,ak,ak019a2hkhwf,2019-08-07T18:31:16.279Z,"146km WNW of Haines Junction, Canada",earthquake,,0.3,,,automatic,ak,ak
2019-08-07T18:26:20.300Z,35.852,-117.6748333,2.04,1.18,ml,18,93,0.08505,0.18,ci,ci38940112,2019-08-07T18:30:06.794Z,"23km ESE of Little Lake, CA",earthquake,0.36,0.54,0.161,11,automatic,ci,ci
2019-08-07T18:25:57.550Z,35.9501667,-117.6911667,2.13,0.61,ml,9,94,0.07402,0.12,ci,ci38940104,2019-08-07T18:29:41.790Z,"20km E of Little Lake, CA",earthquake,0.29,0.35,0.179,6,automatic,ci,ci
2019-08-07T18:25:24.940Z,35.7413333,-120.2865,5.4,1.26,md,35,55,0.03166,0.08,nc,nc73244251,2019-08-14T00:40:02.334Z,"2km NNE of Cholame, CA",earthquake,0.31,0.4,0.169,15,reviewed,nc,nc
2019-08-07T18:12:54.120Z,36.8918333,-121.6123333,-0.13,1.43,md,15,107,0.03786,0.12,nc,nc73244241,2019-08-13T23:00:16.331Z,"3km E of Aromas, CA",quarry blast,0.36,31.61,0.332,10,reviewed,nc,nc
2019-08-07T18:07:49.700Z,35.922,-117.7301667,3.42,0.56,ml,16,50,0.06972,0.09,ci,ci38940080,2019-08-07T20:38:28.917Z,"16km E of Little Lake, CA",earthquake,0.15,0.5,0.12,6,reviewed,ci,ci
